Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
781,     78.20,149
782,     78.30,152
783,     78.40,164
784,     78.50,155
785,     78.60,165
786,     78.70,161
787,     78.80,155
788,     78.90,141
789,     79.00,155
790,     79.10,144
791,     79.20,163
792,     79.30,151
793,     79.40,162
794,     79.50,149
795,     79.60,172
796,     79.70,153
797,     79.80,165
798,     79.90,178
799,     80.00,144
800,     80.10,135
801,     80.20,162
802,     80.30,135
803,     80.40,156
804,     80.50,146
805,     80.60,151
806,     80.70,171
807,     80.80,145
808,     80.90,162
809,     81.00,154
810,     81.10,164
811,     81.20,156
812,     81.30,127
813,     81.40,161
814,     81.50,164
815,     81.60,166
816,     81.70,140
817,     81.80,164
818,     81.90,159
819,     82.00,149
820,     82.10,139
821,     82.20,146
822,     82.30,152
823,     82.40,165
824,     82.50,152
825,     82.60,148
826,     82.70,160
827,     82.80,164
828,     82.90,157
829,     83.00,188
830,     83.10,168
831,     83.20,154
832,     83.30,139
833,     83.40,168
834,     83.50,152
835,     83.60,163
836,     83.70,153
837,     83.80,169
838,     83.90,176
839,     84.00,168
840,     84.10,153
841,     84.20,161
842,     84.30,155
843,     84.40,150
844,     84.50,167
845,     84.60,172
846,     84.70,149
847,     84.80,136
848,     84.90,158
849,     85.00,165
850,     85.10,163
851,     85.20,152
852,     85.30,155
853,     85.40,140
854,     85.50,177
855,     85.60,154
856,     85.70,140
857,     85.80,169
858,     85.90,168
859,     86.00,149
860,     86.10,170
861,     86.20,150
862,     86.30,151
863,     86.40,169
864,     86.50,157
865,     86.60,183
866,     86.70,172
867,     86.80,163
868,     86.90,163
869,     87.00,148
870,     87.10,170
871,     87.20,162
872,     87.30,165
873,     87.40,173
874,     87.50,144
875,     87.60,170
876,     87.70,150
877,     87.80,153
878,     87.90,165
879,     88.00,157
880,     88.10,175
881,     88.20,139
882,     88.30,140
883,     88.40,165
884,     88.50,159
885,     88.60,157
886,     88.70,151
887,     88.80,142
888,     88.90,153
889,     89.00,156
890,     89.10,163
891,     89.20,157
892,     89.30,141
893,     89.40,155
894,     89.50,170
895,     89.60,153
896,     89.70,154
897,     89.80,152
898,     89.90,154
899,     90.00,138
900,     90.10,158
901,     90.20,136
902,     90.30,178
903,     90.40,182
904,     90.50,122
905,     90.60,152
906,     90.70,159
907,     90.80,188
908,     90.90,159
909,     91.00,146
910,     91.10,159
911,     91.20,177
912,     91.30,158
913,     91.40,173
914,     91.50,142
915,     91.60,144
916,     91.70,168
917,     91.80,143
918,     91.90,174
919,     92.00,162
920,     92.10,157
921,     92.20,187
922,     92.30,133
923,     92.40,161
924,     92.50,169
925,     92.60,144
926,     92.70,144
927,     92.80,162
928,     92.90,164
929,     93.00,142
930,     93.10,166
931,     93.20,175
932,     93.30,138
933,     93.40,148
934,     93.50,149
935,     93.60,160
936,     93.70,148
937,     93.80,159
938,     93.90,157
939,     94.00,151
940,     94.10,129
941,     94.20,166
942,     94.30,149
943,     94.40,152
944,     94.50,151
945,     94.60,168
946,     94.70,155
947,     94.80,165
948,     94.90,137
949,     95.00,176
950,     95.10,122
951,     95.20,151
952,     95.30,160
953,     95.40,160
954,     95.50,153
955,     95.60,140
956,     95.70,151
957,     95.80,154
958,     95.90,181
959,     96.00,151
960,     96.10,192
961,     96.20,147
962,     96.30,131
963,     96.40,161
964,     96.50,151
965,     96.60,139
966,     96.70,150
967,     96.80,149
968,     96.90,146
969,     97.00,159
970,     97.10,165
971,     97.20,171
972,     97.30,145
973,     97.40,156
974,     97.50,124
975,     97.60,151
976,     97.70,162
977,     97.80,160
978,     97.90,155
979,     98.00,176
980,     98.10,132
981,     98.20,128
982,     98.30,137
983,     98.40,143
984,     98.50,167
985,     98.60,143
986,     98.70,150
987,     98.80,139
988,     98.90,155
989,     99.00,145
990,     99.10,155
991,     99.20,135
992,     99.30,150
993,     99.40,147
994,     99.50,180
995,     99.60,144
996,     99.70,143
997,     99.80,150
998,     99.90,135
999,    100.00,138
1000,    100.10,148
1001,    100.20,156
1002,    100.30,159
1003,    100.40,148
1004,    100.50,134
1005,    100.60,157
1006,    100.70,151
1007,    100.80,140
1008,    100.90,182
1009,    101.00,141
1010,    101.10,145
1011,    101.20,176
1012,    101.30,153
1013,    101.40,153
1014,    101.50,148
1015,    101.60,154
1016,    101.70,146
1017,    101.80,123
1018,    101.90,189
1019,    102.00,174
1020,    102.10,151
1021,    102.20,154
1022,    102.30,140
1023,    102.40,145
1024,    102.50,149
1025,    102.60,138
1026,    102.70,139
1027,    102.80,121
1028,    102.90,163
1029,    103.00,157
1030,    103.10,151
1031,    103.20,136
1032,    103.30,152
1033,    103.40,151
1034,    103.50,140
1035,    103.60,166
1036,    103.70,154
1037,    103.80,138
1038,    103.90,135
1039,    104.00,159
1040,    104.10,142
1041,    104.20,133
1042,    104.30,142
1043,    104.40,151
1044,    104.50,155
1045,    104.60,138
1046,    104.70,139
1047,    104.80,138
1048,    104.90,146
1049,    105.00,144
1050,    105.10,139
1051,    105.20,145
1052,    105.30,151
1053,    105.40,152
1054,    105.50,144
1055,    105.60,128
1056,    105.70,141
1057,    105.80,132
1058,    105.90,123
1059,    106.00,129
1060,    106.10,137
1061,    106.20,132
1062,    106.30,146
1063,    106.40,125
1064,    106.50,128
1065,    106.60,154
1066,    106.70,145
1067,    106.80,147
1068,    106.90,134
1069,    107.00,156
1070,    107.10,127
1071,    107.20,165
1072,    107.30,128
1073,    107.40,131
1074,    107.50,140
1075,    107.60,151
1076,    107.70,141
1077,    107.80,139
1078,    107.90,142
1079,    108.00,125
1080,    108.10,130
1081,    108.20,151
1082,    108.30,138
1083,    108.40,133
1084,    108.50,164
1085,    108.60,126
1086,    108.70,123
1087,    108.80,148
1088,    108.90,132
1089,    109.00,125
1090,    109.10,123
1091,    109.20,124
1092,    109.30,154
1093,    109.40,128
1094,    109.50,146
1095,    109.60,115
1096,    109.70,138
1097,    109.80,134
1098,    109.90,160
1099,    110.00,156
1100,    110.10,124
1101,    110.20,148
1102,    110.30,133
1103,    110.40,136
1104,    110.50,135
1105,    110.60,134
1106,    110.70,142
1107,    110.80,124
1108,    110.90,132
1109,    111.00,138
1110,    111.10,129
1111,    111.20,137
1112,    111.30,174
1113,    111.40,129
1114,    111.50,141
1115,    111.60,136
1116,    111.70,124
1117,    111.80,120
1118,    111.90,151
1119,    112.00,116
1120,    112.10,138
1121,    112.20,143
1122,    112.30,140
1123,    112.40,155
1124,    112.50,141
1125,    112.60,163
1126,    112.70,149
1127,    112.80,148
1128,    112.90,139
1129,    113.00,156
1130,    113.10,140
1131,    113.20,130
1132,    113.30,147
1133,    113.40,138
1134,    113.50,161
1135,    113.60,151
1136,    113.70,134
1137,    113.80,123
1138,    113.90,157
