Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,9000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
1077,    107.80,232
1078,    107.90,217
1079,    108.00,200
1080,    108.10,182
1081,    108.20,230
1082,    108.30,241
1083,    108.40,206
1084,    108.50,226
1085,    108.60,223
1086,    108.70,226
1087,    108.80,239
1088,    108.90,205
1089,    109.00,202
1090,    109.10,209
1091,    109.20,214
1092,    109.30,241
1093,    109.40,222
1094,    109.50,202
1095,    109.60,222
1096,    109.70,201
1097,    109.80,196
1098,    109.90,216
1099,    110.00,228
1100,    110.10,217
1101,    110.20,202
1102,    110.30,237
1103,    110.40,223
1104,    110.50,217
1105,    110.60,201
1106,    110.70,206
1107,    110.80,209
1108,    110.90,186
1109,    111.00,221
1110,    111.10,211
1111,    111.20,226
1112,    111.30,216
1113,    111.40,236
1114,    111.50,202
1115,    111.60,211
1116,    111.70,193
1117,    111.80,209
1118,    111.90,228
1119,    112.00,198
1120,    112.10,233
1121,    112.20,208
1122,    112.30,223
1123,    112.40,195
1124,    112.50,236
1125,    112.60,232
1126,    112.70,217
1127,    112.80,236
1128,    112.90,204
1129,    113.00,194
1130,    113.10,227
1131,    113.20,208
1132,    113.30,224
1133,    113.40,226
1134,    113.50,246
1135,    113.60,202
1136,    113.70,226
1137,    113.80,204
1138,    113.90,221
1139,    114.00,225
1140,    114.10,213
1141,    114.20,214
1142,    114.30,196
1143,    114.40,223
1144,    114.50,239
1145,    114.60,198
1146,    114.70,211
1147,    114.80,207
1148,    114.90,208
1149,    115.00,230
1150,    115.10,196
1151,    115.20,202
1152,    115.30,213
1153,    115.40,209
1154,    115.50,208
1155,    115.60,221
1156,    115.70,202
1157,    115.80,226
1158,    115.90,243
1159,    116.00,201
1160,    116.10,213
1161,    116.20,239
1162,    116.30,221
1163,    116.40,225
1164,    116.50,209
1165,    116.60,191
1166,    116.70,213
1167,    116.80,220
1168,    116.90,187
1169,    117.00,224
1170,    117.10,204
1171,    117.20,180
1172,    117.30,214
1173,    117.40,199
1174,    117.50,230
1175,    117.60,198
1176,    117.70,210
1177,    117.80,184
1178,    117.90,204
1179,    118.00,216
1180,    118.10,185
1181,    118.20,216
1182,    118.30,210
1183,    118.40,218
1184,    118.50,203
1185,    118.60,197
1186,    118.70,178
1187,    118.80,208
1188,    118.90,218
1189,    119.00,199
1190,    119.10,205
1191,    119.20,195
1192,    119.30,210
1193,    119.40,207
1194,    119.50,224
1195,    119.60,214
1196,    119.70,247
1197,    119.80,215
1198,    119.90,199
1199,    120.00,208
1200,    120.10,202
1201,    120.20,180
1202,    120.30,200
1203,    120.40,192
1204,    120.50,178
1205,    120.60,195
1206,    120.70,210
1207,    120.80,200
1208,    120.90,207
1209,    121.00,180
1210,    121.10,215
1211,    121.20,190
1212,    121.30,204
1213,    121.40,205
1214,    121.50,215
1215,    121.60,206
1216,    121.70,182
1217,    121.80,227
1218,    121.90,201
1219,    122.00,210
1220,    122.10,188
1221,    122.20,197
1222,    122.30,171
1223,    122.40,219
1224,    122.50,217
1225,    122.60,205
1226,    122.70,222
1227,    122.80,222
1228,    122.90,196
1229,    123.00,195
1230,    123.10,205
1231,    123.20,212
1232,    123.30,218
1233,    123.40,195
1234,    123.50,222
1235,    123.60,191
1236,    123.70,190
1237,    123.80,218
1238,    123.90,203
1239,    124.00,193
1240,    124.10,189
1241,    124.20,188
1242,    124.30,185
1243,    124.40,219
1244,    124.50,198
1245,    124.60,190
1246,    124.70,198
1247,    124.80,204
1248,    124.90,207
1249,    125.00,177
1250,    125.10,243
1251,    125.20,202
1252,    125.30,191
1253,    125.40,213
1254,    125.50,219
1255,    125.60,210
1256,    125.70,194
1257,    125.80,195
1258,    125.90,228
1259,    126.00,186
1260,    126.10,197
1261,    126.20,181
1262,    126.30,217
1263,    126.40,206
1264,    126.50,229
1265,    126.60,182
1266,    126.70,190
1267,    126.80,198
1268,    126.90,217
1269,    127.00,182
1270,    127.10,200
1271,    127.20,207
1272,    127.30,190
1273,    127.40,192
1274,    127.50,186
1275,    127.60,203
1276,    127.70,184
1277,    127.80,194
1278,    127.90,177
1279,    128.00,186
1280,    128.10,196
1281,    128.20,184
1282,    128.30,181
1283,    128.40,195
1284,    128.50,159
1285,    128.60,171
1286,    128.70,164
1287,    128.80,190
1288,    128.90,197
1289,    129.00,187
1290,    129.10,155
1291,    129.20,181
1292,    129.30,175
1293,    129.40,181
1294,    129.50,175
1295,    129.60,186
1296,    129.70,199
1297,    129.80,182
1298,    129.90,182
1299,    130.00,177
1300,    130.10,159
1301,    130.20,189
1302,    130.30,160
1303,    130.40,183
1304,    130.50,176
1305,    130.60,172
1306,    130.70,172
1307,    130.80,150
1308,    130.90,176
1309,    131.00,195
1310,    131.10,176
1311,    131.20,193
1312,    131.30,177
1313,    131.40,166
1314,    131.50,183
1315,    131.60,199
1316,    131.70,157
1317,    131.80,178
1318,    131.90,184
1319,    132.00,176
1320,    132.10,176
1321,    132.20,181
1322,    132.30,161
1323,    132.40,187
1324,    132.50,154
1325,    132.60,180
1326,    132.70,164
1327,    132.80,179
1328,    132.90,166
1329,    133.00,181
1330,    133.10,160
1331,    133.20,177
1332,    133.30,171
1333,    133.40,149
1334,    133.50,183
1335,    133.60,142
1336,    133.70,178
1337,    133.80,177
1338,    133.90,146
1339,    134.00,188
1340,    134.10,188
1341,    134.20,172
1342,    134.30,141
1343,    134.40,188
1344,    134.50,182
1345,    134.60,169
1346,    134.70,175
1347,    134.80,167
1348,    134.90,161
1349,    135.00,172
1350,    135.10,158
1351,    135.20,172
1352,    135.30,170
1353,    135.40,159
1354,    135.50,184
1355,    135.60,173
1356,    135.70,165
1357,    135.80,181
1358,    135.90,174
1359,    136.00,165
1360,    136.10,187
1361,    136.20,149
1362,    136.30,182
1363,    136.40,175
1364,    136.50,175
1365,    136.60,162
1366,    136.70,181
1367,    136.80,140
1368,    136.90,159
1369,    137.00,159
1370,    137.10,177
1371,    137.20,179
1372,    137.30,160
1373,    137.40,144
1374,    137.50,173
1375,    137.60,177
1376,    137.70,160
1377,    137.80,186
1378,    137.90,166
1379,    138.00,189
1380,    138.10,168
1381,    138.20,175
1382,    138.30,193
1383,    138.40,174
1384,    138.50,177
1385,    138.60,196
1386,    138.70,176
1387,    138.80,180
1388,    138.90,177
1389,    139.00,186
1390,    139.10,189
1391,    139.20,188
1392,    139.30,170
1393,    139.40,172
1394,    139.50,175
1395,    139.60,182
1396,    139.70,219
1397,    139.80,187
1398,    139.90,207
1399,    140.00,181
1400,    140.10,178
1401,    140.20,187
1402,    140.30,167
1403,    140.40,176
1404,    140.50,193
1405,    140.60,193
1406,    140.70,204
1407,    140.80,200
1408,    140.90,170
1409,    141.00,180
