Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,4000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
938,     93.90,93
939,     94.00,93
940,     94.10,89
941,     94.20,91
942,     94.30,96
943,     94.40,117
944,     94.50,93
945,     94.60,101
946,     94.70,82
947,     94.80,88
948,     94.90,96
949,     95.00,105
950,     95.10,94
951,     95.20,89
952,     95.30,92
953,     95.40,93
954,     95.50,108
955,     95.60,84
956,     95.70,76
957,     95.80,115
958,     95.90,93
959,     96.00,95
960,     96.10,84
961,     96.20,86
962,     96.30,81
963,     96.40,88
964,     96.50,86
965,     96.60,92
966,     96.70,71
967,     96.80,90
968,     96.90,101
969,     97.00,87
970,     97.10,82
971,     97.20,86
972,     97.30,73
973,     97.40,86
974,     97.50,61
975,     97.60,69
976,     97.70,88
977,     97.80,87
978,     97.90,79
979,     98.00,83
980,     98.10,98
981,     98.20,107
982,     98.30,89
983,     98.40,90
984,     98.50,105
985,     98.60,107
986,     98.70,86
987,     98.80,85
988,     98.90,98
989,     99.00,102
990,     99.10,89
991,     99.20,106
992,     99.30,105
993,     99.40,117
994,     99.50,97
995,     99.60,105
996,     99.70,98
997,     99.80,97
998,     99.90,130
999,    100.00,106
1000,    100.10,92
1001,    100.20,101
1002,    100.30,88
1003,    100.40,112
1004,    100.50,97
1005,    100.60,100
1006,    100.70,104
1007,    100.80,105
1008,    100.90,89
1009,    101.00,92
1010,    101.10,104
1011,    101.20,104
1012,    101.30,107
1013,    101.40,90
1014,    101.50,102
1015,    101.60,89
1016,    101.70,97
1017,    101.80,106
1018,    101.90,102
1019,    102.00,102
1020,    102.10,108
1021,    102.20,101
1022,    102.30,95
1023,    102.40,114
1024,    102.50,100
1025,    102.60,95
1026,    102.70,115
1027,    102.80,103
1028,    102.90,92
1029,    103.00,102
1030,    103.10,111
1031,    103.20,111
1032,    103.30,117
1033,    103.40,105
1034,    103.50,91
1035,    103.60,104
1036,    103.70,92
